year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2023,388,Lebanon Valley,iii,Mid Atlantic,,,"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2882,UNC Pembroke,ii,Mountain East,,,"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,149,Montana,fcs,Big Sky,,10.692469713339209,"{'games': 15, 'wins': 13, 'losses': 2, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 10, 'losses': 1, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}"
2023,2296,Jackson State,fcs,SWAC,East,6.084775857870952,"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,137,Missouri Western,ii,Mid America,,,"{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,74,Millikin,iii,CCIW,,,"{'games': 10, 'wins': 0, 'losses': 10, 'ties': 0}","{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 0, 'losses': 10, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,33,Colby College,iii,NESCAC,,,"{'games': 9, 'wins': 3, 'losses': 6, 'ties': 0}","{'games': 9, 'wins': 3, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2013,Albany State GA,ii,SIAC,East,,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 3, 'wins': 3, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2818,Montclair State,iii,New Jersey,,,"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,205,Pacific (OR),iii,Northwest,,,"{'games': 10, 'wins': 2, 'losses': 7, 'ties': 1}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 2, 'ties': 1}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 7, 'ties': 1}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2891,Ripon,iii,Midwest,,,"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2848,Western Oregon,ii,Lone Star,,0.0010282181606544594,"{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2702,Western New England,iii,Commonwealth Coast,,,"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,317,Marietta,iii,Ohio,,,"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2688,Washington and Lee,iii,Old Dominion,,,"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,132,Bemidji State,ii,Northern Sun,North,,"{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
2023,227,Rhode Island,fcs,CAA,,2.024714121743227,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2226,Florida Atlantic,fbs,American Athletic,,3.923183905309284,"{'games': 12, 'wins': 4, 'losses': 8, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 4, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2710,Western Illinois,fcs,MVFC,,0.16715568054257035,"{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,338,Kennesaw State,fcs,FCS Independents,,5.362481246623481,"{'games': 9, 'wins': 3, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 9, 'wins': 3, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2123,Chadron St,ii,Rocky Mountain,,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,3112,Christopher Newport,iii,New Jersey,,,"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2056,Belhaven,iii,USA South,,,"{'games': 11, 'wins': 9, 'losses': 2, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,172,Cornell,fcs,Ivy,,3.335062370751134,"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,291,Methodist,iii,USA South,,,"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2564,Simpson College (IA),iii,American Rivers,,,"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2044,Aurora,iii,NACC,,,"{'games': 12, 'wins': 11, 'losses': 1, 'ties': 0}","{'games': 8, 'wins': 8, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 10, 'losses': 0, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
2023,295,Old Dominion,fbs,Sun Belt,East,5.413422875992956,"{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,199,Southeastern Oklahoma State,ii,Great American,,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,351,Wingate,ii,South Atlantic,,,"{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2909,Westfield State,iii,MSCAC,,,"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,150,Duke,fbs,ACC,Coastal,6.941561596412663,"{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2023,72,Elmhurst,iii,CCIW,,,"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 9, 'wins': 1, 'losses': 8, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,396,Wheaton,iii,CCIW,,,"{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}","{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
2023,2118,Central Missouri,ii,Mid America,,,"{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 10, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
2023,276,Marshall,fbs,Sun Belt,East,6.2434084092360775,"{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,52,Florida State,fbs,ACC,Atlantic,10.452484506827076,"{'games': 14, 'wins': 13, 'losses': 1, 'ties': 0}","{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 13, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2069,Black Hills State,ii,Rocky Mountain,,0.014242592216809125,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2630,UT Martin,fcs,Big South-OVC,,7.422125890236519,"{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2373,Maryville College (TN),iii,USA South,,,"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2022,American International,ii,Northeast 10,,0.0010972924993802868,"{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,402,Worcester St,iii,MSCAC,,,"{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 9, 'wins': 1, 'losses': 8, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2703,Western New Mexico,ii,Lone Star,,,"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2598,St. Francis (PA),fcs,NEC,,3.853996857974962,"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,70,Idaho,fcs,Big Sky,,8.426868177608787,"{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
2023,2545,SE Louisiana,fcs,Southland,,4.192723290731533,"{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2980,Ohio Wesleyan,iii,North Coast,,,"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2725,Widener,iii,Mid Atlantic,,,"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2016,Alcorn State,fcs,SWAC,West,4.436856478606804,"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2142,Colgate,fcs,Patriot,,4.330566702267356,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,2449,North Dakota State,fcs,MVFC,,11.085958073215238,"{'games': 15, 'wins': 11, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}"
2023,12,Arizona,fbs,Pac-12,,8.681701369190113,"{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2023,213,Penn State,fbs,Big Ten,East,9.08791319601373,"{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2023,2746,Wittenberg,iii,North Coast,,,"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2023,3,Birmingham-Southern,iii,Southern Athletic,,,"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
